MsgID.LOCAL_POSITION,27.3150000,0.0392187,0.4339033,-5.3757982
MsgID.LOCAL_VELOCITY,27.3150000,0.0015789,0.0213113,-0.4366951
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924797,5.2130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,1.8200000
MsgID.LOCAL_POSITION,27.5650000,-0.0837647,0.4224267,-5.2135181
MsgID.LOCAL_VELOCITY,27.5650000,0.0247270,0.0076393,1.8206741
MsgID.LOCAL_POSITION,27.8150000,0.1514253,0.1767612,-4.8017688
MsgID.LOCAL_VELOCITY,27.8150000,1.9092228,-0.2457687,1.1030337
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924818,4.8010000
MsgID.LOCAL_VELOCITY,0.0000000,1.9000000,-0.2400000,1.1000000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,28.0650000,0.9067132,0.1714039,-4.7505350
MsgID.LOCAL_VELOCITY,28.0650000,4.1888013,-0.5742159,-0.5854862
MsgID.GLOBAL_POSITION,0.0000000,-122.3974513,37.7924886,4.7500000
MsgID.LOCAL_VELOCITY,0.0000000,4.1800000,-0.5700000,-0.5800000
MsgID.LOCAL_POSITION,28.3150000,1.9522246,-0.0600859,-4.9330873
MsgID.LOCAL_VELOCITY,28.3150000,5.1196961,-0.7190273,-0.4229952
MsgID.GLOBAL_POSITION,0.0000000,-122.3974539,37.7924980,4.9330000
MsgID.LOCAL_VELOCITY,0.0000000,5.1100000,-0.7100000,-0.4200000
MsgID.LOCAL_POSITION,28.5660000,3.3997209,-0.2559595,-4.9437351
MsgID.LOCAL_VELOCITY,28.5660000,5.8000340,-0.8234141,0.2034388
MsgID.GLOBAL_POSITION,0.0000000,-122.3974561,37.7925110,4.9430000
MsgID.LOCAL_VELOCITY,0.0000000,5.8000000,-0.8200000,0.2000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974577,37.7925251,4.9010000
MsgID.LOCAL_VELOCITY,0.0000000,6.7900000,-0.9700000,0.0800000
MsgID.LOCAL_POSITION,28.8150000,4.9623370,-0.3909905,-4.9012332
MsgID.LOCAL_VELOCITY,28.8150000,6.7904758,-0.9712572,0.0874480
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974609,37.7925427,4.9040000
MsgID.LOCAL_VELOCITY,0.0000000,7.7300000,-1.1100000,-0.0600000
MsgID.LOCAL_POSITION,29.0660000,6.9179997,-0.6774480,-4.9043403
MsgID.LOCAL_VELOCITY,29.0660000,7.7363205,-1.1146313,-0.0692297
MsgID.GLOBAL_POSITION,0.0000000,-122.3974646,37.7925618,4.9160000
MsgID.LOCAL_VELOCITY,0.0000000,8.3700000,-1.2100000,0.0000000
MsgID.LOCAL_POSITION,29.3170000,9.0395517,-1.0103412,-4.9168677
